condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
load,9549,200309860.737,200314766.545,201218280,1,false
load,9550,200330875.868,200333767.853,201239272,1,false
load,9551,200351915.335,200353765.838,201260296,1,false
load,9552,200372930.857,200375469.002,201281288,1,false
load,9553,200393580.330,200394789.518,201301916,1,false
load,9554,200413949.134,200415788.919,201322264,1,false
load,9555,200434961.023,200439769.954,201343256,1,false
load,9556,200455922.260,200460233.716,201364196,1,false
load,9557,200476393.234,200480717.631,201384648,1,false
load,9558,200496854.285,200501173.967,201405088,1,false
load,9559,200520614.488,200521687.383,201428824,1,false
load,9560,200540886.689,200542124.674,201449076,1,false
load,9561,200561283.008,200562961.763,201469468,1,false
load,9562,200582135.864,200587772.974,201490284,1,false
load,9563,200602925.420,200607773.588,201511056,1,false
load,9564,200623950.507,200628774.542,201532064,1,false
load,9565,200644922.676,200648775.468,201553012,1,false
load,9566,200665925.237,200669772.361,201573992,1,false
load,9567,200686929.947,200689783.724,201594984,1,false
load,9568,200707942.904,200710775.632,201615976,1,false
load,9569,200728938.260,200730775.296,201636940,1,false
load,9570,200749942.655,200751962.271,201657928,1,false
load,9571,200770122.392,200771782.284,201678096,1,false
load,9572,200790948.618,200792773.142,201698896,1,false
load,9573,200811922.620,200816777.212,201719852,1,false
load,9574,200832943.204,200837774.969,201740844,1,false
load,9575,200853932.509,200857783.706,201761824,1,false
load,9576,200874935.509,200878782.018,201782804,1,false
load,9577,200895943.569,200898797.946,201803792,1,false
load,9578,200916960.278,200919773.414,201824788,1,false
load,9579,200937993.008,200939452.404,201845800,1,false
load,9580,200958613.241,200959900.066,201866396,1,false
load,9581,200979059.603,200980443.169,201886820,1,false
load,9582,200999608.938,201000858.069,201907356,1,false
load,9583,201020120.322,201021347.617,201927844,1,false
load,9584,201040528.326,201041856.447,201948228,1,false
load,9585,201061021.265,201062784.259,201968700,1,false
load,9586,201081954.780,201087778.981,201989620,1,false
load,9587,201102946.216,201107782.587,202010588,1,false
load,9588,201123063.045,201128785.807,202030684,1,false
load,9589,201143990.382,201148802.636,202051600,1,false
load,9590,201165006.822,201169796.740,202072588,1,false
load,9591,201186001.015,201189792.558,202093564,1,false
load,9592,201206972.531,201210789.654,202114516,1,false
load,9593,201227951.143,201230785.979,202135476,1,false
load,9594,201248976.682,201250790.816,202156472,1,false
load,9595,201269957.305,201271786.063,202177436,1,false
load,9596,201290972.386,201295794.235,202198428,1,false
load,9597,201312007.882,201316787.061,202219436,1,false
load,9598,201332956.089,201336791.744,202240372,1,false
load,9599,201353996.909,201357791.731,202261400,1,false
load,9600,201374957.769,201377790.263,202282336,1,false
load,9601,201395993.515,201398194.267,202303360,1,false
load,9602,201416365.594,201418717.291,202323716,1,false
load,9603,201436878.224,201439144.178,202344196,1,false
load,9604,201457339.455,201459624.514,202364668,1,false
load,9605,201477802.177,201480103.099,202385084,1,false
load,9606,201498361.682,201500593.839,202405636,1,false
load,9607,201518779.996,201521067.574,202426012,1,false
load,9608,201539271.499,201541784.171,202446488,1,false
load,9609,201559953.003,201562789.363,202467156,1,false
load,9610,201580956.058,201582779.770,202488136,1,false
load,9611,201602804.702,201607088.231,202509960,1,false
load,9612,201623255.010,201627517.149,202530396,1,false
load,9613,201643679.422,201648019.367,202550796,1,false
load,9614,201664674.347,201668792.211,202571772,1,false
load,9615,201684957.515,201689777.553,202592032,1,false
load,9616,201705984.729,201709789.514,202613040,1,false
load,9617,201726951.516,201729930.236,202633984,1,false
load,9618,201747091.719,201750445.018,202654104,1,false
load,9619,201767599.184,201770915.382,202674592,1,false
load,9620,201788069.127,201791441.689,202695048,1,false
load,9621,201808608.316,201811841.168,202715568,1,false
load,9622,201828999.212,201832349.754,202735932,1,false
load,9623,201850127.136,201853786.662,202757044,1,false
load,9624,201870933.470,201873778.267,202777828,1,false
load,9625,201891951.694,201894785.122,202798828,1,false
load,9626,201912951.810,201914769.440,202819804,1,false
load,9627,201933937.866,201938833.797,202840772,1,false
load,9628,201953942.392,201955211.643,202860756,1,false
load,9629,201974387.144,201975712.961,202881180,1,false
load,9630,201994854.427,201996774.023,202901636,1,false
load,9631,202014888.891,202018764.583,202921640,1,false
load,9632,202035869.398,202037125.644,202942612,1,false
load,9633,202056302.369,202057618.761,202963092,1,false
load,9634,202076803.681,202078797.992,202983484,1,false
load,9635,202096985.525,202098775.783,203003664,1,false
load,9636,202117927.078,202119777.263,203024588,1,false
load,9637,202138937.750,202143791.680,203045572,1,false
load,9638,202159946.194,202166769.058,203066560,1,false
load,9639,202180929.929,202184610.065,203087528,1,false
load,9640,202201741.066,202205791.437,203108316,1,false
load,9641,202221956.754,202225958.342,203128504,1,false
load,9642,202242100.536,202246802.932,203148632,1,false
load,9643,202262970.589,202266777.849,203169488,1,false
load,9644,202283992.258,202287787.352,203190488,1,false
load,9645,202304954.270,202307779.406,203211424,1,false
load,9646,202325935.665,202328188.117,203232388,1,false
load,9647,202348067.156,202353236.773,203254424,1,false
load,9648,202368460.716,202373810.612,203274872,1,false
load,9649,202389014.167,202394781.227,203295400,1,false
load,9650,202409965.490,202413956.859,203316340,1,false
load,9651,202430107.175,202434438.567,203336460,1,false
load,9652,202450611.177,202454926.372,203356948,1,false
load,9653,202471087.464,202475464.689,203377396,1,false
load,9654,202491595.132,202495878.967,203397888,1,false
load,9655,202512022.766,202516334.576,203418296,1,false
load,9656,202532458.467,202536835.510,203438712,1,false
load,9657,202552952.162,202557305.696,203459184,1,false
load,9658,202573465.383,202577796.069,203479680,1,false
load,9659,202593940.709,202598253.154,203500132,1,false
load,9660,202614369.757,202618746.554,203520540,1,false
load,9661,202634863.039,202639224.939,203541020,1,false
load,9662,202655367.596,202659688.439,203561500,1,false
load,9663,202675856.543,202680805.947,203581972,1,false
load,9664,202695934.816,202700770.461,203602012,1,false
load,9665,202716929.252,202721783.271,203623000,1,false
load,9666,202737954.919,202741778.403,203644008,1,false
load,9667,202758953.547,202762782.150,203664980,1,false
load,9668,202779940.954,202782571.215,203685956,1,false
load,9669,202800730.989,202803039.481,203706720,1,false
load,9670,202821166.871,202823515.342,203727140,1,false
load,9671,202841678.530,202844010.857,203747628,1,false
load,9672,202862158.371,202864784.587,203768096,1,false
load,9673,202882946.827,202885777.755,203788860,1,false
load,9674,202903941.512,202905778.103,203809836,1,false
load,9675,202924933.557,202929996.838,203830804,1,false
load,9676,202945145.056,202946438.225,203851000,1,false
load,9677,202965579.197,202966876.579,203871408,1,false
load,9678,202986030.268,202987353.948,203891844,1,false
load,9679,203006517.853,203007851.323,203912312,1,false
load,9680,203027018.888,203028301.137,203932788,1,false
load,9681,203047447.922,203048784.551,203953200,1,false
load,9682,203067940.132,203069257.228,203973672,1,false
load,9683,203088388.140,203089722.183,203994104,1,false
load,9684,203109086.694,203110968.828,204014780,1,false
load,9685,203130131.260,203135771.690,204035800,1,false
load,9686,203150922.136,203155782.338,204056572,1,false
load,9687,203171928.965,203175770.923,204077552,1,false
load,9688,203192964.606,203196779.963,204098544,1,false
load,9689,203213955.127,203216771.932,204119544,1,false
load,9690,203234932.828,203237772.444,204140500,1,false
load,9691,203255944.832,203257773.048,204161496,1,false
load,9692,203276929.050,203278785.071,204182456,1,false
load,9693,203297941.332,203302771.217,204203444,1,false
load,9694,203318938.982,203324797.390,204224424,1,false
load,9695,203339944.240,203343778.906,204245408,1,false
load,9696,203360986.810,203364952.924,204266440,1,false
load,9697,203381055.167,203384795.948,204286484,1,false
load,9698,203401943.563,203405785.309,204307348,1,false
load,9699,203422947.844,203425777.520,204328332,1,false
load,9700,203443946.823,203446778.751,204349312,1,false
load,9701,203464935.979,203466788.946,204370284,1,false
load,9702,203485945.662,203487773.514,204391268,1,false
load,9703,203506944.240,203511777.337,204412244,1,false
load,9704,203527943.167,203532793.241,204433228,1,false
load,9705,203548949.899,203552817.500,204454216,1,false
load,9706,203569996.146,203573780.249,204475236,1,false
load,9707,203590948.038,203593777.590,204496168,1,false
load,9708,203611948.441,203614788.537,204517152,1,false
load,9709,203632951.273,203634786.597,204538128,1,false
load,9710,203653947.296,203655777.771,204559108,1,false
load,9711,203674949.255,203679778.773,204580088,1,false
load,9712,203695939.216,203700802.226,204601052,1,false
load,9713,203716949.385,203720777.973,204622052,1,false
load,9714,203737929.852,203741776.062,204643008,1,false
load,9715,203758935.884,203761793.797,204663992,1,false
load,9716,203779944.011,203782777.148,204684984,1,false
load,9717,203800936.696,203802777.696,204705956,1,false
load,9718,203821939.402,203827769.863,204726940,1,false
load,9719,203842935.160,203847779.126,204747908,1,false
load,9720,203863940.459,203867974.453,204768900,1,false
load,9721,203886807.434,203894305.458,204791744,1,false
load,9722,203907602.480,203909780.261,204812516,1,false
load,9723,203927944.119,203929778.632,204832840,1,false
load,9724,203948403.729,203950892.220,204853276,1,false
load,9725,203969037.650,203970346.538,204873888,1,false
load,9726,203989877.520,203994902.006,204894712,1,false
load,9727,204010075.532,204011302.123,204914892,1,false
load,9728,204030474.732,204031783.727,204935268,1,false
load,9729,204051005.075,204052271.039,204955776,1,false
load,9730,204071549.901,204072797.085,204976300,1,false
load,9731,204091999.143,204093792.784,204996728,1,false
load,9732,204113035.732,204117888.648,205017744,1,false
load,9733,204134023.258,204138481.667,205038716,1,false
load,9734,204154609.387,204159777.044,205059288,1,false
load,9735,204174933.470,204179779.294,205079592,1,false
load,9736,204195945.617,204199767.718,205100576,1,false
load,9737,204216955.274,204220220.779,205121564,1,false
load,9738,204237381.554,204240706.572,205141976,1,false
load,9739,204257869.615,204261769.505,205162440,1,false
load,9740,204278932.450,204281691.668,205183484,1,false
load,9741,204299874.898,204302183.130,205204412,1,false
load,9742,204320316.167,204322802.694,205224876,1,false
load,9743,204340958.373,204343550.667,205245460,1,false
load,9744,204361676.002,204363779.018,205266152,1,false
load,9745,204381936.274,204384779.119,205286384,1,false
load,9746,204402918.424,204405770.216,205307352,1,false
load,9747,204423928.542,204426771.762,205328340,1,false
load,9748,204444923.817,204449775.814,205349316,1,false
load,9749,204465935.529,204471775.946,205370308,1,false
load,9750,204486929.493,204491776.383,205391284,1,false
load,9751,204507934.367,204512772.336,205412264,1,false
load,9752,204528933.041,204532771.581,205433240,1,false
load,9753,204549935.875,204553777.830,205454220,1,false
load,9754,204570939.136,204573774.614,205475208,1,false
load,9755,204591937.042,204598770.663,205496188,1,false
load,9756,204612921.632,204618770.431,205517148,1,false
load,9757,204633932.496,204638773.592,205538144,1,false
load,9758,204654928.481,204659774.702,205559116,1,false
load,9759,204675943.536,204680769.980,205580108,1,false
load,9760,204696931.010,204700337.665,205601076,1,false
load,9761,204717487.966,204721785.979,205621620,1,false
load,9762,204737928.748,204741778.065,205642032,1,false
load,9763,204758947.641,204761782.216,205663036,1,false
load,9764,204779949.347,204782770.606,205684012,1,false
load,9765,204800929.129,204807772.692,205704976,1,false
load,9766,204821932.043,204827641.833,205725956,1,false
load,9767,204842792.025,204848776.044,205746792,1,false
load,9768,204862938.127,204867964.699,205766920,1,false
load,9769,204883073.375,204888777.395,205787040,1,false
load,9770,204903940.183,204908787.546,205807884,1,false
load,9771,204924937.867,204930772.515,205828860,1,false
load,9772,204945929.372,204950775.310,205849836,1,false
load,9773,204966929.191,204970772.178,205870812,1,false
load,9774,204987938.165,204991772.923,205891804,1,false
load,9775,205008925.455,205010785.111,205912764,1,false
load,9776,205029951.949,205031779.161,205933776,1,false
load,9777,205050933.294,205055775.500,205954736,1,false
load,9778,205071931.857,205076784.391,205975716,1,false
load,9779,205092937.485,205096776.146,205996696,1,false
load,9780,205113931.652,205117779.608,206017672,1,false
load,9781,205134933.216,205137776.734,206038656,1,false
load,9782,205155940.265,205158804.084,206059640,1,false
load,9783,205176963.722,205178780.954,206080644,1,false
load,9784,205197931.275,205199792.165,206101584,1,false
load,9785,205218952.310,205223777.059,206122588,1,false
load,9786,205239940.674,205244969.333,206143552,1,false
load,9787,205260084.906,205264781.654,206163684,1,false
load,9788,205280944.358,205285786.477,206184524,1,false
load,9789,205301972.556,205305789.203,206205528,1,false
load,9790,205322956.748,205326781.276,206226492,1,false
load,9791,205344131.946,205346784.779,206247644,1,false
load,9792,205364943.422,205367807.553,206268440,1,false
load,9793,205385959.603,205387798.251,206289436,1,false
load,9794,205406941.158,205408782.162,206310396,1,false
